name,latitude,longitude,opening_hours,outdoor_seating,bar_orientation,hour,is_in_sunlight
The Top of Vodno Millennium Cross Coffee Bar Skopje,41.9651051,21.3943158,,TRUE,91,10:00,1
The Top of Vodno Millennium Cross Coffee Bar Skopje,41.9651051,21.3943158,,TRUE,91,11:00,1
The Top of Vodno Millennium Cross Coffee Bar Skopje,41.9651051,21.3943158,,TRUE,91,12:00,1
The Top of Vodno Millennium Cross Coffee Bar Skopje,41.9651051,21.3943158,,TRUE,91,13:00,1
The Top of Vodno Millennium Cross Coffee Bar Skopje,41.9651051,21.3943158,,TRUE,91,14:00,1
The Top of Vodno Millennium Cross Coffee Bar Skopje,41.9651051,21.3943158,,TRUE,91,15:00,1
The Top of Vodno Millennium Cross Coffee Bar Skopje,41.9651051,21.3943158,,TRUE,91,16:00,1
The Top of Vodno Millennium Cross Coffee Bar Skopje,41.9651051,21.3943158,,TRUE,91,17:00,1
The Top of Vodno Millennium Cross Coffee Bar Skopje,41.9651051,21.3943158,,TRUE,91,18:00,1
The Top of Vodno Millennium Cross Coffee Bar Skopje,41.9651051,21.3943158,,TRUE,91,19:00,1
The Top of Vodno Millennium Cross Coffee Bar Skopje,41.9651051,21.3943158,,TRUE,91,20:00,0
The Top of Vodno Millennium Cross Coffee Bar Skopje,41.9651051,21.3943158,,TRUE,91,21:00,0
The Top of Vodno Millennium Cross Coffee Bar Skopje,41.9651051,21.3943158,,TRUE,91,22:00,0
The Top of Vodno Millennium Cross Coffee Bar Skopje,41.9651051,21.3943158,,TRUE,91,23:00,0
Woodstock,41.9955806,21.4113116,,FALSE,190,00:00,0
Woodstock,41.9955806,21.4113116,,FALSE,190,01:00,0
Woodstock,41.9955806,21.4113116,,FALSE,190,02:00,0
Woodstock,41.9955806,21.4113116,,FALSE,190,03:00,0
Woodstock,41.9955806,21.4113116,,FALSE,190,04:00,0
Woodstock,41.9955806,21.4113116,,FALSE,190,05:00,0
Woodstock,41.9955806,21.4113116,,FALSE,190,06:00,0
Woodstock,41.9955806,21.4113116,,FALSE,190,07:00,0
Woodstock,41.9955806,21.4113116,,FALSE,190,08:00,1
Woodstock,41.9955806,21.4113116,,FALSE,190,09:00,1
Woodstock,41.9955806,21.4113116,,FALSE,190,10:00,1
Woodstock,41.9955806,21.4113116,,FALSE,190,11:00,1
Woodstock,41.9955806,21.4113116,,FALSE,190,12:00,1
Woodstock,41.9955806,21.4113116,,FALSE,190,13:00,1
Woodstock,41.9955806,21.4113116,,FALSE,190,14:00,1
Woodstock,41.9955806,21.4113116,,FALSE,190,15:00,1
Woodstock,41.9955806,21.4113116,,FALSE,190,16:00,1
Woodstock,41.9955806,21.4113116,,FALSE,190,17:00,1
Woodstock,41.9955806,21.4113116,,FALSE,190,18:00,1
Woodstock,41.9955806,21.4113116,,FALSE,190,19:00,0
Woodstock,41.9955806,21.4113116,,FALSE,190,20:00,0
Woodstock,41.9955806,21.4113116,,FALSE,190,21:00,0
Woodstock,41.9955806,21.4113116,,FALSE,190,22:00,0
Woodstock,41.9955806,21.4113116,,FALSE,190,23:00,0
Mezzo,41.9947238,21.4173314,,FALSE,202,00:00,0
Mezzo,41.9947238,21.4173314,,FALSE,202,01:00,0
Mezzo,41.9947238,21.4173314,,FALSE,202,02:00,0
Mezzo,41.9947238,21.4173314,,FALSE,202,03:00,0
Mezzo,41.9947238,21.4173314,,FALSE,202,04:00,0
Mezzo,41.9947238,21.4173314,,FALSE,202,05:00,0
Mezzo,41.9947238,21.4173314,,FALSE,202,06:00,0
Mezzo,41.9947238,21.4173314,,FALSE,202,07:00,0
Mezzo,41.9947238,21.4173314,,FALSE,202,08:00,0
Mezzo,41.9947238,21.4173314,,FALSE,202,09:00,1
Mezzo,41.9947238,21.4173314,,FALSE,202,10:00,1
Mezzo,41.9947238,21.4173314,,FALSE,202,11:00,1
Mezzo,41.9947238,21.4173314,,FALSE,202,12:00,1
Mezzo,41.9947238,21.4173314,,FALSE,202,13:00,1
Mezzo,41.9947238,21.4173314,,FALSE,202,14:00,1
Mezzo,41.9947238,21.4173314,,FALSE,202,15:00,1
Mezzo,41.9947238,21.4173314,,FALSE,202,16:00,1
Mezzo,41.9947238,21.4173314,,FALSE,202,17:00,1
Mezzo,41.9947238,21.4173314,,FALSE,202,18:00,0
Mezzo,41.9947238,21.4173314,,FALSE,202,19:00,0
Mezzo,41.9947238,21.4173314,,FALSE,202,20:00,0
Mezzo,41.9947238,21.4173314,,FALSE,202,21:00,0
Mezzo,41.9947238,21.4173314,,FALSE,202,22:00,0
Mezzo,41.9947238,21.4173314,,FALSE,202,23:00,0
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,00:00,0
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,01:00,0
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,02:00,0
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,03:00,0
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,04:00,0
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,05:00,0
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,06:00,0
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,07:00,0
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,08:00,0
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,09:00,1
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,10:00,1
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,11:00,1
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,12:00,1
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,13:00,1
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,14:00,0
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,15:00,0
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,16:00,0
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,17:00,0
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,18:00,0
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,19:00,0
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,20:00,0
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,21:00,0
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,22:00,0
Joy Café & Bakery (Karposh),42.005579,21.4108992,,TRUE,107,23:00,0
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,00:00,0
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,01:00,0
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,02:00,0
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,03:00,0
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,04:00,0
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,05:00,0
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,06:00,0
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,07:00,0
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,08:00,0
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,09:00,0
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,10:00,1
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,11:00,1
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,12:00,1
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,13:00,1
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,14:00,1
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,15:00,1
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,16:00,1
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,17:00,1
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,18:00,1
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,19:00,0
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,20:00,0
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,21:00,0
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,22:00,0
BKW Hybrid Bar,41.9970446,21.4061061,,TRUE,205,23:00,0
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,00:00,0
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,01:00,0
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,02:00,0
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,03:00,0
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,04:00,0
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,05:00,0
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,06:00,1
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,07:00,1
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,08:00,1
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,09:00,1
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,10:00,1
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,11:00,1
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,12:00,1
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,13:00,1
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,14:00,1
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,15:00,1
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,16:00,1
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,17:00,1
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,18:00,1
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,19:00,0
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,20:00,0
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,21:00,0
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,22:00,0
Three Kitchen Bar,41.9907645,21.4251713,,FALSE,50,23:00,0
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,00:00,0
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,01:00,0
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,02:00,0
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,03:00,0
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,04:00,0
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,05:00,0
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,06:00,0
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,07:00,1
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,08:00,1
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,09:00,1
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,10:00,1
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,11:00,1
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,12:00,1
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,13:00,1
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,14:00,0
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,15:00,0
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,16:00,0
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,17:00,0
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,18:00,0
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,19:00,0
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,20:00,0
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,21:00,0
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,22:00,0
Distrikt,41.9963385,21.4306474,"{'Su-Th': '07:00-24:00, Fr,Sa 07:00-01:00'}",FALSE,23,23:00,0
Рузвелт,42.0019011,21.413452,,FALSE,120,00:00,0
Рузвелт,42.0019011,21.413452,,FALSE,120,01:00,0
Рузвелт,42.0019011,21.413452,,FALSE,120,02:00,0
Рузвелт,42.0019011,21.413452,,FALSE,120,03:00,0
Рузвелт,42.0019011,21.413452,,FALSE,120,04:00,0
Рузвелт,42.0019011,21.413452,,FALSE,120,05:00,0
Рузвелт,42.0019011,21.413452,,FALSE,120,06:00,0
Рузвелт,42.0019011,21.413452,,FALSE,120,07:00,1
Рузвелт,42.0019011,21.413452,,FALSE,120,08:00,1
Рузвелт,42.0019011,21.413452,,FALSE,120,09:00,1
Рузвелт,42.0019011,21.413452,,FALSE,120,10:00,1
Рузвелт,42.0019011,21.413452,,FALSE,120,11:00,1
Рузвелт,42.0019011,21.413452,,FALSE,120,12:00,1
Рузвелт,42.0019011,21.413452,,FALSE,120,13:00,1
Рузвелт,42.0019011,21.413452,,FALSE,120,14:00,1
Рузвелт,42.0019011,21.413452,,FALSE,120,15:00,1
Рузвелт,42.0019011,21.413452,,FALSE,120,16:00,1
Рузвелт,42.0019011,21.413452,,FALSE,120,17:00,0
Рузвелт,42.0019011,21.413452,,FALSE,120,18:00,0
Рузвелт,42.0019011,21.413452,,FALSE,120,19:00,0
Рузвелт,42.0019011,21.413452,,FALSE,120,20:00,0
Рузвелт,42.0019011,21.413452,,FALSE,120,21:00,0
Рузвелт,42.0019011,21.413452,,FALSE,120,22:00,0
Рузвелт,42.0019011,21.413452,,FALSE,120,23:00,0
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,00:00,0
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,01:00,0
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,02:00,0
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,03:00,0
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,04:00,0
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,05:00,0
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,06:00,0
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,07:00,1
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,08:00,1
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,09:00,1
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,10:00,1
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,11:00,1
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,12:00,1
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,13:00,1
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,14:00,1
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,15:00,1
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,16:00,0
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,17:00,0
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,18:00,0
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,19:00,0
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,20:00,0
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,21:00,0
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,22:00,0
Marvel Coffee Bar,42.0052778,21.4107786,{'Mo-Su': '08:00-24:00'},TRUE,158,23:00,0
Lafe,41.9949215,21.4245361,,FALSE,106,00:00,0
Lafe,41.9949215,21.4245361,,FALSE,106,01:00,0
Lafe,41.9949215,21.4245361,,FALSE,106,02:00,0
Lafe,41.9949215,21.4245361,,FALSE,106,03:00,0
Lafe,41.9949215,21.4245361,,FALSE,106,04:00,0
Lafe,41.9949215,21.4245361,,FALSE,106,05:00,0
Lafe,41.9949215,21.4245361,,FALSE,106,06:00,0
Lafe,41.9949215,21.4245361,,FALSE,106,07:00,1
Lafe,41.9949215,21.4245361,,FALSE,106,08:00,1
Lafe,41.9949215,21.4245361,,FALSE,106,09:00,1
Lafe,41.9949215,21.4245361,,FALSE,106,10:00,1
Lafe,41.9949215,21.4245361,,FALSE,106,11:00,1
Lafe,41.9949215,21.4245361,,FALSE,106,12:00,1
Lafe,41.9949215,21.4245361,,FALSE,106,13:00,1
Lafe,41.9949215,21.4245361,,FALSE,106,14:00,1
Lafe,41.9949215,21.4245361,,FALSE,106,15:00,1
Lafe,41.9949215,21.4245361,,FALSE,106,16:00,1
Lafe,41.9949215,21.4245361,,FALSE,106,17:00,0
Lafe,41.9949215,21.4245361,,FALSE,106,18:00,0
Lafe,41.9949215,21.4245361,,FALSE,106,19:00,0
Lafe,41.9949215,21.4245361,,FALSE,106,20:00,0
Lafe,41.9949215,21.4245361,,FALSE,106,21:00,0
Lafe,41.9949215,21.4245361,,FALSE,106,22:00,0
Lafe,41.9949215,21.4245361,,FALSE,106,23:00,0
Chloé Café,42.001355,21.4228689,,FALSE,39,00:00,0
Chloé Café,42.001355,21.4228689,,FALSE,39,01:00,0
Chloé Café,42.001355,21.4228689,,FALSE,39,02:00,0
Chloé Café,42.001355,21.4228689,,FALSE,39,03:00,0
Chloé Café,42.001355,21.4228689,,FALSE,39,04:00,0
Chloé Café,42.001355,21.4228689,,FALSE,39,05:00,0
Chloé Café,42.001355,21.4228689,,FALSE,39,06:00,0
Chloé Café,42.001355,21.4228689,,FALSE,39,07:00,1
Chloé Café,42.001355,21.4228689,,FALSE,39,08:00,1
Chloé Café,42.001355,21.4228689,,FALSE,39,09:00,1
Chloé Café,42.001355,21.4228689,,FALSE,39,10:00,1
Chloé Café,42.001355,21.4228689,,FALSE,39,11:00,1
Chloé Café,42.001355,21.4228689,,FALSE,39,12:00,1
Chloé Café,42.001355,21.4228689,,FALSE,39,13:00,1
Chloé Café,42.001355,21.4228689,,FALSE,39,14:00,1
Chloé Café,42.001355,21.4228689,,FALSE,39,15:00,1
Chloé Café,42.001355,21.4228689,,FALSE,39,16:00,1
Chloé Café,42.001355,21.4228689,,FALSE,39,17:00,1
Chloé Café,42.001355,21.4228689,,FALSE,39,18:00,1
Chloé Café,42.001355,21.4228689,,FALSE,39,19:00,1
Chloé Café,42.001355,21.4228689,,FALSE,39,20:00,0
Chloé Café,42.001355,21.4228689,,FALSE,39,21:00,0
Chloé Café,42.001355,21.4228689,,FALSE,39,22:00,0
Chloé Café,42.001355,21.4228689,,FALSE,39,23:00,0
МКЦ,41.9962398,21.4425386,,FALSE,2,00:00,0
МКЦ,41.9962398,21.4425386,,FALSE,2,01:00,0
МКЦ,41.9962398,21.4425386,,FALSE,2,02:00,0
МКЦ,41.9962398,21.4425386,,FALSE,2,03:00,0
МКЦ,41.9962398,21.4425386,,FALSE,2,04:00,0
МКЦ,41.9962398,21.4425386,,FALSE,2,05:00,0
МКЦ,41.9962398,21.4425386,,FALSE,2,06:00,0
МКЦ,41.9962398,21.4425386,,FALSE,2,07:00,1
МКЦ,41.9962398,21.4425386,,FALSE,2,08:00,1
МКЦ,41.9962398,21.4425386,,FALSE,2,09:00,1
МКЦ,41.9962398,21.4425386,,FALSE,2,10:00,1
МКЦ,41.9962398,21.4425386,,FALSE,2,11:00,1
МКЦ,41.9962398,21.4425386,,FALSE,2,12:00,1
МКЦ,41.9962398,21.4425386,,FALSE,2,13:00,1
МКЦ,41.9962398,21.4425386,,FALSE,2,14:00,1
МКЦ,41.9962398,21.4425386,,FALSE,2,15:00,1
МКЦ,41.9962398,21.4425386,,FALSE,2,16:00,1
МКЦ,41.9962398,21.4425386,,FALSE,2,17:00,1
МКЦ,41.9962398,21.4425386,,FALSE,2,18:00,1
МКЦ,41.9962398,21.4425386,,FALSE,2,19:00,0
МКЦ,41.9962398,21.4425386,,FALSE,2,20:00,0
МКЦ,41.9962398,21.4425386,,FALSE,2,21:00,0
МКЦ,41.9962398,21.4425386,,FALSE,2,22:00,0
МКЦ,41.9962398,21.4425386,,FALSE,2,23:00,0
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,00:00,0
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,01:00,0
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,02:00,0
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,03:00,0
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,04:00,0
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,05:00,0
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,06:00,0
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,07:00,0
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,08:00,0
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,09:00,1
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,10:00,1
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,11:00,1
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,12:00,1
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,13:00,1
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,14:00,1
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,15:00,1
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,16:00,1
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,17:00,1
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,18:00,0
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,19:00,0
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,20:00,0
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,21:00,0
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,22:00,0
Mambo Gin Tonic Bar,42.0049547,21.4140471,,FALSE,192,23:00,0
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,00:00,0
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,01:00,0
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,02:00,0
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,03:00,0
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,04:00,0
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,05:00,0
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,06:00,0
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,07:00,0
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,08:00,0
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,09:00,1
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,10:00,1
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,11:00,1
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,12:00,1
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,13:00,1
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,14:00,1
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,15:00,1
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,16:00,1
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,17:00,1
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,18:00,1
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,19:00,0
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,20:00,0
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,21:00,0
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,22:00,0
Lipa Cafe,42.002116,21.4264204,"{'Mo-Fr': '08:00-18:00', '': 'Sa-Su 09:00-17:00'}",TRUE,275,23:00,0
Трач бар,41.9896078,21.4479699,,FALSE,45,00:00,0
Трач бар,41.9896078,21.4479699,,FALSE,45,01:00,0
Трач бар,41.9896078,21.4479699,,FALSE,45,02:00,0
Трач бар,41.9896078,21.4479699,,FALSE,45,03:00,0
